x,y,z,t,Z0,theta,eta,P,g1,g2,h1,h2,time_phase_C2,time_phase_C3,Z0_x,Z0_y,Z0_grad_norm
24.286231733018653,35.16304365074164,82.86601,9590399.752807617,71.67939,4.1756823e-05,4.0981904e-05,-0.42879814,3.7666976,0.264652,-0.0661447,-0.040478915,0.3155723,0.05250084,0.08489565,0.0029181438,0.08494579
24.32608705359737,35.05434782738719,80.59564,5011200.226593018,72.324615,0.0003692123,7.9624304e-05,0.17853595,-1.20454,0.08728254,0.2106905,0.31670603,0.213994,0.16229737,-0.16318554,0.002538192,0.16320528
24.369565205050215,35.10507235145331,81.59638,8553600.046348572,71.982506,0.0001159697,-0.00014223077,-0.103560194,0.46032304,-0.42875105,0.2738075,-0.20512629,0.30249926,0.05258072,0.021338219,-0.044855237,0.049672045
24.586956589458925,35.03623181903528,81.050644,1209599.9317646027,72.048515,-0.00025598396,-0.00029007663,-0.040076178,-1.1891233,1.2169505,0.004006505,-0.10275211,-0.08811816,0.07323234,-0.09930578,0.12557757,0.16009799
24.655797039477626,35.09782643790763,82.953125,10195199.855804443,72.21925,-2.5095089e-05,-3.8815215e-05,0.12732178,2.5569468,-0.23036179,-0.2218183,-0.020246387,0.1548878,-0.05366397,0.13470411,0.0052868077,0.13480783
24.55072462237475,35.07608730649443,88.70044,6825599.987125397,72.438705,4.1424144e-07,1.990462e-07,0.16059183,2.3471768,-0.31390822,-0.26187056,0.14582798,0.19714782,-0.22451007,0.12823693,-0.015180202,0.1291323
24.17028990870767,35.119565206509655,75.23819,14169600.375938416,72.71001,0.015408369,0.1023882,0.18199088,0.8096575,-0.23731034,0.0024178475,0.3377644,-0.0007476583,0.026896758,0.14993778,-0.018624425,0.15109006
24.52536253285706,35.05797113185407,79.99595,7430400.090122223,72.34646,0.000105895444,-0.0004814694,-0.14156687,1.884902,-0.12713656,-0.07698067,0.015558768,0.028943215,-0.08876669,0.19175717,-0.026199682,0.19353871
24.46739112421217,35.10507235145331,77.031204,5356800.128746033,72.655045,0.0157137,0.01818691,-0.19658397,0.13589399,0.47118926,-0.15547869,0.26197842,-0.12565002,-0.062214263,0.057506684,0.068970144,0.08979922
24.525362323808892,35.01449270273921,80.76379,14774400.478935242,72.08619,0.0001619492,0.00037235732,-0.389113,1.3876007,-0.43198818,0.08593184,0.2635767,0.17832199,-0.11751347,0.11340367,-0.05512202,0.12609056
24.471014503837736,35.137681214861566,84.09494,6998399.938201904,72.30417,-1.2511677e-05,-1.2141475e-05,0.09455034,2.1417859,0.029487163,0.40065375,0.056547754,-0.16166273,-0.0019966587,0.13681976,-0.00069382595,0.13682152
24.641304357168043,34.938405387540406,81.3883,13651199.974250793,72.25472,-0.00026332866,-0.00012525277,-0.36216784,1.441018,0.13324648,-0.12876728,0.2370575,0.18611574,-0.16237,0.06873868,0.0030356022,0.06880567
24.235507135886934,35.09782643790763,86.62735,12441599.768257141,71.73713,-9.910354e-07,-5.53372e-07,-0.059478864,0.66252404,0.08248395,0.3135034,0.1420253,0.07855651,0.2808228,0.18476316,0.06073579,0.19448975
24.62318819070881,35.09782625650204,81.14894,5702400.030899048,72.673065,-0.00045212632,0.00047997673,-0.29610863,1.0224959,1.0703996,0.10997269,-0.13406903,-0.13215059,-0.082251124,0.10034551,0.101098664,0.14244354
24.677536062942007,35.07971042955572,84.775665,12614400.267791748,72.351585,1.1074571e-05,-1.2382343e-05,0.013538092,2.0752957,0.31499237,-0.32216156,-0.18958625,0.3200062,0.32612303,0.12090339,0.041599147,0.12785976
24.373188349496587,35.09782609021359,73.044136,1814400.0347614288,73.130104,-0.9254142,-0.91059923,-0.31427306,0.16621578,0.16098244,0.57129186,0.57259035,-0.18185213,0.32683846,0.14077972,0.15870748,0.21214853
24.51086948471318,35.141304337922854,75.965324,3974399.971675873,72.75159,0.05422652,0.04748707,0.026261583,-0.028155103,0.260935,-0.26353714,0.40102032,0.08074649,-0.015239909,-0.026382308,0.16182183,0.16395831
24.282608510179216,35.10869565592019,73.044136,7430400.090122223,72.85777,-0.7628388,-0.61336803,-0.543973,1.7733549,0.1996375,0.18276924,0.062486805,-0.2952699,-0.19050342,0.22067337,0.01856916,0.22145326
24.75362311542571,35.148550251468535,82.31272,10886399.660110474,72.48759,-0.00013726696,0.00013560662,-0.20109096,2.0281267,-0.69283575,-0.057065643,0.0475981,0.12939626,0.40538874,0.15155314,-0.05770701,0.16216798
24.369565205050215,35.10507235145331,81.59638,18403200.0,71.27117,8.658432e-05,9.054292e-05,-0.20480628,1.0872495,-0.9955877,0.10906626,0.18168819,-0.016749576,0.5108792,0.15391187,-0.14030544,0.20826541
24.521739153231497,35.18115965909355,80.50853,1036799.9806880951,73.075424,-0.00038967276,0.00023838742,-0.21647085,-1.7265381,1.7157366,-0.09373856,-0.37053955,0.059144996,-0.27169275,-0.1905769,0.16637878,0.2529851
24.340579735906957,35.22101461745307,78.71513,11059200.15964508,72.1585,-0.0027104444,-0.0021890453,0.20622219,3.3345432,0.156597,-0.22442609,-0.15329522,0.18550321,0.029354364,0.16611168,0.010063948,0.16641626
