u_true,u_pred,v_true,v_pred,date
-0.008120577,-0.018923098,-0.011729723,-0.024192799,2023-03-15
0.021071041,0.018932138,-0.032190394,-0.028234791,2023-09-04
0.042832065,0.024896238,0.023432909,0.0059062215,2023-06-13
-0.037710264,-0.015355101,-0.0020964888,0.0018829107,2023-05-03
0.050899565,0.016797986,-0.05586214,-0.016248513,2023-07-19
0.040602885,0.019914743,-0.028342407,-0.017700009,2023-08-24
-0.006528307,-0.020302078,0.0041929777,0.01367294,2023-05-16
-0.01127858,-0.006500805,-0.024467884,-0.019585088,2023-09-09
-0.007828661,-0.01464952,-0.008014426,-0.0037538726,2023-03-22
0.039249457,0.00765644,-0.007005988,-0.0025968943,2023-06-18
-0.012658547,0.0008862149,-0.05281029,-0.026325375,2023-09-14
-0.016692298,-0.014970692,-0.00613024,-0.0026645232,2023-05-10
-0.010694747,-0.025435725,-0.007828661,-0.0059305113,2023-05-15
0.024229042,0.016755372,-0.033649974,-0.021507073,2023-08-21
0.046706587,0.016608926,-0.02733397,-0.016206212,2023-07-06
-0.023459446,-0.019146329,0.00047768102,0.001286963,2023-04-11
0.016957676,0.02100678,-0.015975777,-0.011054637,2023-07-21
-0.016241154,-0.020817751,0.0029191617,0.012362599,2023-03-22
-0.0049094995,9.240769e-05,0.0027333968,0.0014145821,2023-08-28
-0.013560833,0.0024872366,-0.05673789,-0.0307681,2023-09-29
0.02144257,0.0124828555,-0.01947877,-0.007200215,2023-07-07
-0.0247598,-0.02873938,0.010694747,0.010490982,2023-05-03
0.018496871,0.0052258708,0.031075804,0.012129088,2023-06-12
-0.011225504,-0.017993582,-0.009208629,-0.0072932374,2023-03-26
0.04084173,0.02246121,-0.0100313015,-0.0063691977,2023-07-24
-0.023326756,-0.017557325,-0.017435357,-0.007797418,2023-04-29
0.009155553,0.01110304,-0.014144666,-0.022349365,2023-03-12
0.054296408,0.018892407,-0.026378607,-0.0057626013,2023-07-17
0.030943114,0.02261962,-0.059603974,-0.029834285,2023-08-27
0.034127656,0.019860746,-0.03895754,-0.019978888,2023-09-09
-0.012287017,-0.02735936,0.004352205,0.011443375,2023-04-30
-0.025688624,-0.016524265,-0.020248368,-0.01429883,2023-03-21
-0.03407458,-0.025431892,-0.021734485,-0.011595115,2023-04-19
0.04084173,0.013601681,-0.05172224,-0.019576184,2023-08-31
-0.018470332,-0.011202408,0.0028395483,0.0041573923,2023-05-27
-0.023194067,-0.027113223,-0.0037418345,-0.010829374,2023-04-24
0.014516195,0.0032528657,-0.003343767,-0.002576217,2023-08-26
-0.004511432,-0.01997819,0.003847986,0.010396218,2023-03-03
0.01679845,0.011740537,-0.036330294,-0.023214504,2023-09-20
-0.004352205,-0.014378199,-0.015604246,-0.031948615,2023-03-24
0.027864726,0.006409403,-0.09633234,-0.014523521,2023-09-12
-0.028607786,-0.021727873,-0.025449783,-0.01743443,2023-03-25
0.040257894,0.022950266,-0.022504084,-0.013632681,2023-06-30
-0.014648885,-0.010079937,0.0054667937,0.0148718,2023-04-06
-0.017992651,-0.015480833,-0.0020168754,0.0051680245,2023-05-18
-0.021230267,-0.013175266,0.011119353,0.016367074,2023-04-17
-0.00095536205,-0.010543024,-0.012738161,-0.02667936,2023-05-05
-0.026272455,-0.02021206,0.0067671477,0.0034554508,2023-04-20
0.019744148,0.0054044407,-0.09044094,-0.013080578,2023-09-17
0.007881736,0.010056838,-0.008200191,-0.016889151,2023-08-21
0.0065548453,0.00472562,-0.021124115,-0.021454543,2023-09-03
-0.013321993,-0.027606213,0.003954137,0.011399285,2023-04-29
0.014940801,0.012826718,-0.014569271,-0.009442365,2023-03-14
0.006501769,0.006533837,-0.026643986,-0.023312256,2023-07-18
-0.024733262,-0.013166642,-0.033756126,-0.024290327,2023-04-09
0.027732037,0.023091547,-0.019425694,-0.01978745,2023-07-31
-0.0016188079,0.0019954406,-0.014755036,-0.006801542,2023-06-05
0.02340637,0.013638223,-0.013321993,-0.006171249,2023-07-19
0.023432909,0.014259251,-0.056923654,-0.021026049,2023-09-22
0.011809336,0.01430867,-0.04938691,-0.021662597,2023-09-16
0.020672973,0.012343911,-0.067353025,-0.024860293,2023-09-05
0.06337235,0.036138494,-0.03176579,-0.016131658,2023-08-07
0.02327368,0.016680937,-0.026935901,-0.020951435,2023-09-24
0.050634187,0.018620344,-0.010641672,-0.005513657,2023-07-01
0.036940664,0.014529305,-0.05121802,-0.021131791,2023-06-19
0.017196517,0.01613167,0.012366631,0.00178371,2023-08-20
0.0077755856,0.0055693816,0.008253266,0.0033621583,2023-06-07
0.026139766,0.009139687,-0.057321724,-0.02132357,2023-07-11
-0.019531846,-0.013807749,-0.033862278,-0.020628136,2023-05-16
0.024202505,0.016854513,-0.035507623,-0.012750007,2023-07-08
0.021150654,0.0022598393,0.01751497,-0.010792371,2023-09-21
0.024096353,0.021254128,0.003211078,0.0012738258,2023-07-24
0.050421886,0.016164552,-0.032482307,-0.016737517,2023-07-03
0.030332744,0.013686209,-0.031235032,-0.014482297,2023-08-21
0.0039010616,0.004794555,-0.02008914,-0.020815935,2023-09-01
-0.023963664,-0.018337784,-0.0060506263,-0.013076048,2023-03-18
-0.0016984214,-0.026848407,-0.00053075666,-0.0054823384,2023-05-19
-0.03776334,-0.023706237,0.019001089,0.013456993,2023-04-29
0.009022864,0.0017744321,-0.004962575,-0.023596868,2023-09-25
0.029563148,0.014305583,-0.041319408,-0.017129257,2023-07-21
-0.01324238,-0.007974351,0.02513133,0.008580394,2023-06-05
-0.007802123,-0.005660264,0.012685085,0.013127903,2023-05-16
0.041080568,0.018799711,-0.045485847,-0.017995067,2023-07-20
-0.024706723,-0.06505163,-0.027785113,-0.0701352,2023-04-19
0.022212168,0.0142179765,0.0007695972,-0.0037735514,2023-08-24
0.027917802,0.01372354,-0.041266333,-0.015628237,2023-08-31
0.024202505,0.014650129,-0.034233805,-0.023128167,2023-08-27
0.0079878885,0.0077723283,-0.028475096,-0.030076712,2023-09-16
0.0237779,0.014228668,-0.08046272,-0.030194856,2023-09-05
0.009527083,0.011260501,-0.009288242,-0.011589572,2023-08-28
-0.028687399,-0.02072546,-0.016984213,-0.012122311,2023-03-29
0.029271232,0.016551042,-0.025210943,-0.015146412,2023-06-28
0.009022864,0.016375907,-0.012180866,-0.01714113,2023-06-23
0.03394189,0.010138508,-0.053075667,-0.028375182,2023-09-18
0.008147115,0.013763153,0.010270142,0.015369518,2023-06-12
-0.016028851,-0.010744138,-0.010402831,-0.019583222,2023-03-24
-0.021469109,-0.017642552,0.01151742,0.0124090975,2023-05-25
0.012472782,0.009559389,-0.020301443,-0.0051954165,2023-06-23
0.012393168,0.022499993,-0.01801919,-0.02220402,2023-07-31
0.0068202233,0.0088245105,0.016824987,0.0109784035,2023-06-07
-0.017329207,-0.017678967,-0.008040964,-0.012993053,2023-03-16
0.005440256,0.0055020116,-0.0010084377,-0.0044663344,2023-05-20
0.033066142,0.009827454,-0.03237616,-0.014519829,2023-07-17
-0.02696244,-0.024926143,0.0074571315,0.011307489,2023-05-10
-0.0015657322,0.0013371762,-0.024282118,-0.013261087,2023-09-15
0.04606968,0.031954154,-0.022504084,-0.01712142,2023-08-07
0.011490882,0.014487339,-0.04301783,-0.016954567,2023-05-31
0.022344856,0.022709956,-0.005891399,-0.010507943,2023-07-23
-0.00833288,-0.016343573,0.004033751,0.008863197,2023-03-29
0.043044366,0.013515861,-0.043203596,-0.014108136,2023-07-03
-0.008863636,-0.02058583,-0.0055464073,-0.003924081,2023-04-27
0.035773,0.018769514,-0.039647523,-0.021209672,2023-08-28
0.01727613,0.019634446,-0.035321858,-0.01222017,2023-06-28
-0.012154328,-0.007392248,-0.012366631,-0.009823199,2023-03-24
-0.03147387,-0.034327604,-0.024467884,-0.022771616,2023-04-06
0.029801987,0.010956172,-0.08624796,-0.026730336,2023-09-09
-0.016745374,-0.05813583,-0.02903239,-0.06742421,2023-04-23
-0.0023618673,0.008682979,0.003370305,0.0017260686,2023-03-18
-0.012101253,-0.013113106,-0.00894325,-0.0092995465,2023-05-03
-0.02316753,-0.01666517,-0.001751497,-0.0005057063,2023-06-02
0.027917802,0.019674836,0.007881736,-0.0103805605,2023-08-20
0.043044366,0.048465963,-0.033304982,-0.033934213,2023-06-10
-0.02916508,-0.026831804,-0.0024680186,0.0007228032,2023-04-27
0.033782665,0.020797735,-0.026139766,-0.022006039,2023-07-03
0.035215706,0.029625243,-0.029483534,-0.024730232,2023-08-02
-0.01754151,-0.012905242,-0.0071652154,-0.0067935716,2023-05-17
-0.04328321,-0.028403012,-0.011092815,-0.004481325,2023-05-02
-0.022822538,-0.01907363,-0.0037418345,-0.0073731784,2023-04-25
-0.024945565,-0.022714643,0.014595808,0.012546537,2023-05-11
-0.024202505,-0.037361547,-0.015657322,-0.01588444,2023-04-22
-0.013428144,-0.03126882,0.00453797,0.00722205,2023-04-11
-0.007085602,-0.00915478,0.0010880512,0.0011096001,2023-03-21
0.0035826077,0.0020660795,0.003370305,-0.009483505,2023-06-14
0.033437673,0.0020244848,0.0030253131,-0.0101766195,2023-09-23
0.047874253,0.023219863,-0.012711623,-0.004017368,2023-07-01
0.024335194,0.013978935,-0.004484894,-0.0072294846,2023-06-15
0.0151531035,0.014381091,0.01873571,0.015046027,2023-05-26
-0.013189304,-0.0135625955,-0.019186854,-0.005787622,2023-05-27
0.02327368,0.0056451447,-0.033888813,-0.019858498,2023-09-09
0.023432909,0.01601541,-0.038187943,-0.019459859,2023-07-14
0.036569137,0.030936785,-0.043787427,-0.036689367,2023-07-23
-0.031871937,-0.0239543,0.017010752,0.005159217,2023-04-25
0.02659091,0.010243272,-0.02072605,-0.0041248016,2023-06-12
0.031049266,0.021193324,-0.014516195,-0.006788321,2023-07-28
0.037206043,0.030856661,0.007483669,-0.0007357355,2023-06-21
-0.04495509,-0.02513065,0.0037949104,0.0032509528,2023-05-07
0.03691413,0.01761627,-0.048590776,-0.019586787,2023-08-29
0.021575259,0.010251565,-0.050819952,-0.014112975,2023-06-27
0.038639087,0.016415812,-0.024043279,-0.0138764605,2023-07-17
0.04938691,0.021351032,-0.011225504,-0.011480492,2023-08-17
0.047290422,0.018636858,-0.04867039,-0.018422693,2023-07-01
-0.0016984214,0.00015668757,-0.05612752,-0.01652385,2023-09-19
0.02462711,0.02140386,-0.0110397395,-0.011696309,2023-07-21
-0.012711623,-0.021252086,-0.0035826077,-0.0049831886,2023-04-13
0.020752586,0.010982599,0.0037418345,-0.00018213503,2023-06-20
-0.028368944,-0.008862028,0.018603021,0.013103396,2023-05-30
0.05867515,0.027889436,-0.05687058,-0.015587807,2023-07-12
0.010084377,-0.0065457467,-0.028262794,-0.021800421,2023-05-15
0.019558383,0.0030114166,-0.04177055,-0.024081785,2023-09-24
0.0347911,0.02288261,-0.02316753,-0.019198585,2023-08-16
-0.027413582,-0.019360764,-0.0151265655,-0.013866626,2023-05-11
0.03688759,0.017690498,-0.018948013,-0.0069682524,2023-06-25
0.042938218,0.016665582,-0.043813966,-0.011741292,2023-07-05
-0.05074034,-0.06582952,-0.0338092,-0.059992746,2023-04-14
0.0034233807,-0.0051539037,-0.016506532,-0.009078484,2023-09-12
0.04721081,0.023312122,-0.037949104,-0.01759937,2023-07-14
-0.0072713667,-0.0074543413,0.011597034,0.014418138,2023-03-11
-0.021389494,-0.0044871587,-0.010190529,-0.003535049,2023-09-04
0.0367549,0.030920785,-0.02046067,-0.013343412,2023-07-23
0.037020277,0.025003318,-0.068653375,-0.030342069,2023-09-06
0.024308655,0.0066424813,-0.056286745,-0.018559191,2023-09-10
0.018974552,0.0071265902,0.014250817,0.0052804947,2023-06-11
0.023114454,0.01762167,-0.024308655,-0.034372453,2023-06-13
0.023645211,0.015692014,-0.04867039,-0.015808798,2023-06-23
0.0073509803,-0.0041416325,-0.03837371,-0.019505478,2023-09-14
-0.031553484,-0.018495863,-0.0008492107,2.8142706e-05,2023-05-15
-0.011252042,-0.012002071,-0.006873299,-0.008961581,2023-05-04
0.03295999,0.026838165,-0.01666576,-0.013217948,2023-07-30
-0.020885276,-0.043883003,-0.008040964,-0.035834588,2023-03-01
-0.029271232,-0.025605435,0.004484894,0.008162861,2023-05-06
-0.035852615,-0.016200157,-0.019133778,-0.008099088,2023-05-03
0.029483534,0.017261416,-0.00039806752,-0.0037917793,2023-07-29
-0.042168617,-0.03474181,0.028687399,0.019618353,2023-05-15
0.020805662,0.017739885,-0.021071041,-0.010557758,2023-07-08
-0.044875477,-0.08035848,-0.03638337,-0.07917913,2023-04-16
-0.043389358,-0.03199567,-0.014808112,-0.00589272,2023-04-29
-0.025343632,-0.02045978,-0.019266468,-0.015800305,2023-03-30
-0.0029722375,0.005803533,-0.061196245,-0.030877486,2023-09-26
0.019903375,0.012153151,-0.018496871,-0.01593829,2023-08-22
-0.011092815,0.0057453886,-0.02929777,-0.02184816,2023-09-04
0.030783888,0.013951813,-0.044212032,-0.017084435,2023-07-20
-0.030863501,-0.062446527,-0.03211078,-0.058744073,2023-04-25
0.036197606,0.016932458,-0.002706859,-0.0067680515,2023-07-27
-0.034738027,-0.027993886,0.0094740065,0.0036207028,2023-05-12
0.0065548453,0.012041346,-0.02929777,-0.02012549,2023-08-22
0.0006103702,-0.0024592802,-0.00416644,-0.022693101,2023-03-13
-0.013826212,-0.038075075,-0.016824987,-0.023296613,2023-03-29
-0.03553416,-0.049916096,0.0008757485,-0.0042402707,2023-04-04
-0.0049891127,-0.013069393,0.0014065052,0.007510813,2023-09-27
0.026617447,0.014419453,-0.06626497,-0.021128483,2023-09-01
0.00039806752,-0.026421031,0.0062629287,0.011763073,2023-04-27
0.03996598,0.017981868,-0.019691072,-0.007855166,2023-06-27
0.008837099,0.00068182126,-0.010402831,-0.007017724,2023-05-27
0.051642627,0.025137296,-0.020248368,-0.0079419855,2023-08-10
0.013666985,0.006991595,-0.054216795,-0.01802703,2023-09-08
-0.0053871805,-0.005043557,0.011862412,0.00080134347,2023-09-22
0.046228908,0.019362304,-0.022318318,-0.014855213,2023-08-24
0.018656097,0.013546,-0.039753675,-0.0122496,2023-06-26
-0.013428144,-0.01419838,0.015418482,0.015023957,2023-05-25
-0.016320769,-0.0050012227,-0.010562058,-0.014607724,2023-09-28
-0.030651199,-0.099245965,-0.009182091,-0.02650525,2023-05-08
-0.014781574,-0.014630156,-0.0146223465,-0.013221592,2023-05-01
-0.020036064,-0.024473922,0.0023618673,0.0032178499,2023-05-19
0.033411134,0.019371066,-0.004352205,-0.0054550637,2023-08-05
-0.027625885,-0.015178485,-0.022212168,-0.013802394,2023-04-13
-0.009712847,-0.008081006,0.010880512,0.011468412,2023-05-11
-0.00870441,0.001932146,-0.03651606,-0.022915639,2023-09-30
0.02953661,0.025272194,-0.026537834,-0.021937095,2023-07-16
-0.025343632,-0.030383168,-0.0050687264,-0.0062726084,2023-04-09
0.021071041,0.014005191,-0.051908005,-0.0250572,2023-06-30
-0.017090365,-0.017149245,0.004325667,-0.0041165333,2023-04-12
0.030916577,0.024776394,-0.015259255,-0.014622547,2023-07-31
-0.025078254,-0.018724551,-0.017249592,-0.009026833,2023-04-22
-0.0034764563,-0.0100850295,-0.004139902,-0.006245721,2023-06-15
0.0050687264,-0.049769692,0.0014861188,-0.030174177,2023-03-06
0.04291168,0.019165171,-0.04203593,-0.01670887,2023-07-09
0.04668005,0.023452483,-0.03935561,-0.016988814,2023-07-16
0.028846625,0.014865794,-0.07045795,-0.027510207,2023-09-15
0.056711353,0.025083467,-0.01923993,-0.0075957477,2023-08-09
-0.008306342,-0.013759697,-0.00082267285,0.0018169787,2023-05-28
-0.0061567775,-0.0082017835,-0.0055198697,-0.004001962,2023-06-08
0.031447332,0.0192196,-0.036197606,-0.031989653,2023-09-15
-0.009818999,-0.02049146,-0.0024414808,-0.0018643346,2023-04-19
0.026325531,0.020667993,-0.024282118,-0.013383135,2023-06-28
0.028023953,0.007900434,-0.008757485,-0.0006934777,2023-06-10
-0.0005838323,-0.0059163626,-0.013905825,-0.013800468,2023-03-22
-0.0039806752,-0.00034356676,-0.022318318,-0.024424579,2023-06-07
-0.020911813,-0.022563966,-0.006316005,-0.005753843,2023-05-08
0.038294096,0.02216169,-0.018417258,-0.01916352,2023-06-25
0.03354382,0.015845908,-0.057189032,-0.031488236,2023-08-25
0.05331451,0.03751201,-0.035481084,-0.018859781,2023-07-05
-0.015100027,-0.011839172,0.010800899,0.015704082,2023-04-10
0.022981765,0.020115351,-0.0055464073,-0.005019961,2023-08-02
-0.015338868,-0.015684137,-0.0036622211,-0.0016677119,2023-03-27
0.006926375,0.011201865,-0.01764766,-0.01138109,2023-09-02
0.041956317,0.0220289,-0.021256804,-0.01594467,2023-08-18
0.011225504,0.009038992,0.009951687,0.010644736,2023-03-05
0.028899701,0.008241104,0.0020434132,-0.003113728,2023-06-21
0.036940664,0.016752575,-0.043150518,-0.017615441,2023-07-23
-0.010402831,-0.043069065,0.0044052806,0.008190718,2023-03-09
0.036781438,0.018358856,-0.04599007,-0.020269915,2023-09-13
0.023698285,0.014157516,-0.0048564235,-0.01389667,2023-08-06
0.037577573,0.024536839,-0.017169978,-0.007240841,2023-06-18
0.0037949104,0.0025074743,0.0053606424,0.004062008,2023-06-08
-0.064141944,-0.019160332,-0.011703185,-0.0068548117,2023-04-25
0.0034233807,0.007983251,0.019027628,0.025368981,2023-05-22
0.052465297,0.022579668,-0.023140991,-0.017628293,2023-08-04
-0.01005784,-0.0036310274,-0.024600573,-0.012031607,2023-09-19
-0.020646434,-0.0984205,-0.014595808,-0.0608576,2023-03-17
-0.0060240882,0.0068427045,-0.061780076,-0.030964602,2023-09-25
0.008040964,0.006041346,-0.0007695972,-0.001194736,2023-06-01
0.0042725913,-0.013511712,0.0006899837,0.00082344003,2023-03-09
0.04179709,0.021521606,-0.012923925,-0.010410167,2023-07-05
0.046043143,0.03199346,-0.022079479,-0.019192338,2023-08-06
0.03630376,0.042430244,-0.020036064,-0.026893422,2023-08-18
-0.01825803,-0.02013806,0.0198503,0.0119324,2023-04-28
0.00066344586,0.0057543535,-0.0049094995,-0.0011537243,2023-06-07
0.030093905,0.025872927,-0.010747823,-0.011218093,2023-07-31
-0.008624796,-0.04010486,0.0007695972,-0.015969291,2023-03-01
-0.008784023,-0.028046554,-0.0066609965,-0.018043708,2023-03-15
-0.023724824,-0.018899513,0.0013534295,0.006100037,2023-04-03
-0.013321993,-0.0029342864,-0.020752586,-0.0048304833,2023-09-02
-0.026033616,-0.03350746,0.008757485,0.0073939487,2023-04-22
-0.008385955,-0.009484833,0.015338868,0.009078344,2023-06-03
0.05052804,0.022198213,-0.02072605,-0.013463978,2023-08-07
0.013136228,0.01209853,-0.040470198,-0.023293268,2023-09-18
0.027227817,0.020164207,-0.021283343,-0.01651626,2023-07-31
0.021150654,0.0051834397,-0.043654736,-0.02302901,2023-09-21
0.030120442,0.0141316615,-0.033437673,-0.014981255,2023-09-14
0.037789878,0.015762635,-0.028846625,-0.012306452,2023-07-25
0.024069816,0.011750376,-0.060877793,-0.0214266,2023-09-19
0.003343767,0.0020990986,0.03736527,0.011156675,2023-06-06
-0.032641537,-0.053122886,-0.03298653,-0.050571293,2023-04-28
0.012393168,0.015167328,-0.041823626,-0.020915411,2023-09-01
0.026007077,0.0065059997,-0.038187943,-0.0182219,2023-07-05
-0.022955226,-0.022324504,-0.013666985,-0.020055644,2023-04-02
-0.022849075,-0.016184872,-0.018390719,-0.027804468,2023-06-07
-0.0017249592,-0.0030662809,-0.004033751,-0.009568233,2023-03-29
0.014011976,0.0043221395,0.0041133645,-0.000912888,2023-06-15
-0.027864726,-0.01894682,0.006236391,0.0007462539,2023-05-25
0.030465433,0.015651224,-0.040151745,-0.026822027,2023-08-18
-0.038639087,-0.020366387,0.0014065052,0.00080860034,2023-05-06
0.057029806,0.05330548,-0.041717477,-0.037522685,2023-07-03
-0.0075561567,-0.0033678152,-0.013603343,-0.016107854,2023-05-29
-0.006607921,-0.0013649277,-0.0046971967,-0.0053451564,2023-06-01
0.007510207,0.00024311058,-0.019399157,-0.021436207,2023-05-30
-0.011782798,-0.011946699,0.012101253,0.0074934997,2023-09-21
-0.006687534,-0.002084408,-0.02133642,-0.024707396,2023-06-05
0.019823762,0.014986031,-0.010641672,-0.0015906319,2023-06-24
0.04668005,0.0207877,-0.030704275,-0.023898713,2023-08-23
0.027387045,0.018261835,-0.012738161,-0.011108786,2023-08-15
-0.0034499185,-0.0077766757,0.0066344584,0.0076131355,2023-05-27
-0.0077490476,-0.00888061,-0.018523408,-0.013503619,2023-03-29
0.043044366,0.016570576,-0.03295999,-0.011523854,2023-06-14
0.035189167,0.026230363,-0.04291168,-0.034031514,2023-07-24
-0.005811786,-0.004860742,0.006077164,0.012846267,2023-03-31
-0.028952777,-0.023855025,-0.026245918,-0.01794304,2023-03-27
-0.029585999,-0.0281439,-0.010613659,-0.010970872,2023-04-06
-0.03956791,-0.016660603,-0.010323217,-0.008883828,2023-05-07
0.0026803212,0.015513003,-0.043203596,-0.0256018,2023-09-27
0.0436282,0.018883213,-0.005227953,-0.0043312367,2023-06-14
0.036330294,0.018315688,-0.026166305,-0.019041833,2023-08-25
0.044822402,0.015166086,-0.03834717,-0.018489748,2023-08-27
-0.0026272456,-0.02285779,-0.027678961,-0.03313569,2023-05-19
0.033092678,0.016418304,-0.04962575,-0.021891221,2023-06-23
-0.011464344,-0.0043622367,0.008492107,0.004503669,2023-06-06
-0.020964889,-0.014903659,-0.013003538,-0.014084909,2023-09-29
-0.015630784,-0.014926417,-0.013428144,-0.006523844,2023-05-15
0.01862956,0.010848433,-0.027280893,-0.02467544,2023-07-19
-0.032827303,-0.024609638,-0.00613024,-0.007748287,2023-04-04
-0.021495646,-0.022850757,0.009951687,0.0012158398,2023-05-25
0.03502994,0.029337717,-0.02046067,-0.014343593,2023-08-04
0.00079613505,0.0026049353,-0.01618808,-0.014455114,2023-09-25
0.027387045,0.013349338,-0.030332744,-0.014126979,2023-07-04
0.017329207,0.010043874,-0.046733126,-0.018744066,2023-09-22
0.036330294,0.03303519,-0.015445019,-0.021071307,2023-07-28
-0.0084655695,-0.016810657,-0.00021230268,-0.0072128996,2023-03-13
-0.043575123,-0.037021928,-0.0062629287,0.0014635902,2023-04-30
-0.028501634,-0.029109428,-0.0084655695,-0.012505513,2023-04-11
0.011703185,0.014575102,-0.027307432,-0.023535624,2023-07-10
0.03208424,0.016219659,-0.024122892,-0.011651251,2023-08-16
0.01348122,0.0071805753,-0.027280893,-0.029260892,2023-09-10
0.013454682,0.013284226,-0.00031845403,-0.01232199,2023-03-12
-0.007855199,-0.017759895,0.0006103702,0.0024013221,2023-05-20
0.035348397,0.011167824,-0.010774361,-0.008697124,2023-06-17
-0.015736936,-0.022122702,-0.004352205,-0.008739967,2023-04-03
0.044291645,0.01612321,-0.04031097,-0.018490326,2023-07-14
-0.037630647,-0.0120310355,-0.021628335,-0.011105482,2023-04-01
-0.022318318,-0.01869463,0.013879287,0.0125325285,2023-05-23
0.052173384,0.016845645,-0.013799674,-0.006045459,2023-08-05
0.030491972,0.015684092,-0.02916508,-0.010414194,2023-06-21
-0.017859962,-0.0241657,-0.005917937,-0.005531002,2023-05-03
0.0021495647,0.006966807,-0.0042725913,-0.00064863265,2023-06-08
-0.037710264,-0.025449691,0.0035560697,0.0007961951,2023-04-19
0.013932363,0.013218841,-0.008969788,-0.014805581,2023-09-08
0.042433996,0.022067301,-0.0019637998,-0.0047997665,2023-06-27
0.013507757,0.005846381,-0.054110643,-0.02802115,2023-09-11
0.049811516,0.020262633,-0.033066142,-0.014492009,2023-08-09
-0.009845536,-0.021877402,-0.0022822537,-0.010264713,2023-03-31
0.012525857,0.009807138,-0.009022864,-0.006928604,2023-06-08
-0.043203596,-0.026639609,-0.0063425424,-0.0011242293,2023-05-02
-0.0029987753,-0.023069913,-0.0061833155,-0.023382805,2023-03-10
0.0151265655,0.023425203,-0.0025210942,-0.0068938695,2023-08-05
-0.019797225,-0.023183307,-0.005307567,0.0022669397,2023-05-11
-0.019399157,-0.024468755,0.013162766,0.016300986,2023-04-12
-0.024229042,-0.019261891,-0.015445019,-0.009113561,2023-04-10
0.023485983,0.020581264,-0.0060240882,-0.008815628,2023-08-11
-0.025768237,-0.03378331,-0.0074571315,-0.008036777,2023-04-28
0.030173518,0.010744717,0.0004511432,-0.0026288237,2023-06-08
0.007510207,-0.0037998706,-0.047263883,-0.011719286,2023-09-15
-0.029510072,-0.02916594,-0.00894325,-0.01201582,2023-04-13
0.0005572945,0.012540238,0.0039806752,-0.0027458444,2023-03-18
-0.027678961,-0.016629497,-0.0041133645,0.0030081868,2023-04-17
0.041213255,0.019928403,-0.014065052,-0.010043338,2023-06-30
-0.005307567,-0.013955107,0.0079878885,0.006291709,2023-05-14
0.026803212,0.0145997275,-0.0024945564,-0.00032200478,2023-08-11
-0.020991428,-0.023107937,-0.012791236,-0.007727379,2023-04-12
0.0018576484,0.006359022,-0.013056614,-0.013323076,2023-09-23
-0.03847986,-0.05028464,-0.00023884051,-0.0028445832,2023-04-09
0.0059710126,-0.0019593872,-0.020964889,-0.012715995,2023-05-28
-0.03075735,-0.057355493,-0.0131096905,-0.018877387,2023-05-08
0.011570496,0.0060388,0.012658547,0.010342622,2023-06-08
0.030916577,0.023583818,-0.0018841863,-0.009484442,2023-08-01
0.047131192,0.019687444,-0.021654872,-0.014532331,2023-08-23
-0.011145891,-0.00077014044,0.030200055,0.01555909,2023-06-06
-0.05381873,-0.030281773,-0.00833288,-0.0023218375,2023-04-22
-0.013401606,-0.02025391,-0.014648885,-0.021384135,2023-03-26
0.04190324,0.018944114,-0.005121802,-0.0070540365,2023-08-11
-0.02733397,-0.030961277,0.00034499186,0.0014433134,2023-03-26
0.042725913,0.021809341,-0.008385955,-0.0070674606,2023-07-27
0.0365426,0.012070026,-0.040470198,-0.017363477,2023-08-08
0.03664875,0.012347982,-0.047953866,-0.025888361,2023-09-11
0.0125789335,0.012077873,-0.00026537833,-0.012704611,2023-03-13
-0.0067936857,-0.017440436,-0.0110397395,-0.010144414,2023-04-28
0.023857513,0.0144265415,-0.039859828,-0.01534529,2023-06-20
0.014197742,0.0087487325,-0.005626021,0.0005070381,2023-06-16
0.041823626,0.013166983,-0.060240883,-0.022255111,2023-09-12
0.003688759,0.0034619626,-0.014542733,-0.014504604,2023-05-23
0.013773136,0.014930353,-0.002866086,-0.005581295,2023-03-03
-0.029112004,-0.028880963,-0.024945565,-0.018287621,2023-04-04
-0.03808179,-0.028353566,-0.0020434132,-0.007814791,2023-04-14
0.010615134,0.020050151,-0.012233942,-0.013351008,2023-09-26
-0.022265242,-0.017787332,-0.0056525585,-0.007251749,2023-04-16
-0.010986663,-0.012927646,0.00018576485,0.0018180925,2023-05-31
-0.019584922,-0.018797563,-0.009633234,-0.012391422,2023-05-07
0.010800899,0.0033519566,-0.054614864,-0.022157747,2023-09-12
0.041717477,0.015016902,-0.05514562,-0.019228823,2023-09-04
0.02316753,0.0345373,-0.015418482,-0.025573116,2023-07-26
0.015312331,0.012342281,-0.013401606,-0.019048888,2023-05-29
0.052173384,0.020263152,-0.05206723,-0.011220276,2023-07-13
-0.025423246,-0.030248923,0.0010615133,-0.015967924,2023-04-12
0.026192842,0.02361377,-0.039620988,-0.032123305,2023-08-24
0.011968563,0.009004129,-0.063292734,-0.030446399,2023-09-13
0.039620988,0.00897233,-0.08606219,-0.027852505,2023-09-21
0.011942025,0.0088756215,-0.081365,-0.03749326,2023-09-18
-0.0169046,-0.015638461,0.0022026403,-0.0031504594,2023-05-30
0.037789878,0.016807891,-0.05219992,-0.023772646,2023-09-04
0.02794434,0.017957028,-0.007191753,-0.009591389,2023-08-16
0.034897253,0.008552974,-0.082638815,-0.026288517,2023-09-14
