x,y,z,t,Z0,theta,eta,P,g1,g2,h1,h2,time_phase_C2,time_phase_C3,Z0_x,Z0_y,Z0_grad_norm
24.40217392316393,35.07246365433351,77.73675,12095999.866104126,72.91392,-0.011698527,0.0021639753,0.012343325,-0.19078507,0.2758303,-0.038522616,0.28026655,-0.109509684,0.17259097,-0.046904333,0.0632979,0.07878223
24.40217392316393,35.07246365433351,77.73675,18143999.79915619,72.54987,0.0029510194,0.004157035,-0.026615292,-0.24486645,-0.08631103,-0.04350937,-0.1127299,0.029288251,0.13571063,-0.045823306,-0.024034794,0.05174405
24.336956356281394,35.12681217825459,78.56935,4060799.9472141266,72.46954,-0.00095740554,-0.0011310605,-0.019548208,-1.0057436,0.40321085,-0.2160002,-0.52762717,-0.016786497,0.05300828,-0.20046353,0.11051625,0.2289093
24.85869584610084,35.31159408476158,76.05999,6998399.938201904,71.82672,0.020161226,0.014439228,0.25175333,0.05887665,-0.3617956,0.32990456,0.71739936,-0.16283831,0.42296505,0.059776463,-0.10182546,0.11807477
24.278985653174068,35.159420527680346,80.15937,12873600.46863556,72.85772,0.00035543248,7.013851e-05,-0.0005541332,-0.6486994,0.18972552,0.3641529,-0.21072882,-0.12977768,0.299793,-0.22285242,0.12864994,0.25732082
24.32608705359737,35.05434782738719,80.59564,8639999.747657776,72.44103,-7.4084026e-05,-0.0005350057,-0.17644745,-0.65616167,0.24754615,0.202211,0.05527602,-0.3121501,-0.29708096,-0.19714299,0.04823809,0.20295879
24.731883987437246,34.999999998854186,80.17734,12095999.866104126,71.61598,0.00037625557,0.00018043084,-0.3127331,-0.44574213,0.4218121,-0.027333744,-0.32678518,0.07246913,0.1057039,-0.102824815,0.09902321,0.14275342
24.171296292717127,35.10648163098043,78.049835,15292799.783706665,73.00903,-0.00609256,0.006374788,0.36059374,-0.5014216,0.54911715,-0.130559,-0.31355,0.078866065,0.08205512,-0.12058595,0.13249074,0.17915012
24.60144921950647,34.9456523441682,85.40489,7775999.992275238,71.50362,-2.0442785e-06,5.2779836e-07,0.2391195,0.76242423,0.35863855,0.08097027,0.08981313,0.12957516,-0.07767987,0.11485645,0.06588632,0.13241228
24.068840433535758,35.050724689208764,75.1399,16416000.288391113,71.81182,-0.046524663,0.033816252,-0.21929395,0.77918315,0.26546392,-0.18304363,-0.076439,0.086690776,0.1460803,0.107807234,0.045151576,0.11688056
24.641304357168043,34.938405387540406,81.3883,16847999.891853333,71.088234,6.248601e-05,6.6822095e-06,0.08831214,-0.5803056,0.1033148,0.17312348,0.4806685,0.044277936,0.1151413,-0.08089599,0.029020984,0.08594404
24.659420157792983,35.13768139626715,82.9603,4924799.976825714,71.848434,-3.2672182e-05,3.153294e-05,-0.13847488,0.26822284,0.14480285,-0.0565333,-0.49285582,0.03787563,0.35883442,0.1291773,0.024241611,0.13143222
24.62318819070881,35.09782625650204,81.14894,7257600.139045715,71.78213,0.00016545286,-0.00017906338,0.31697327,0.12386228,-0.2059765,0.0742499,-0.1691665,-0.13443807,0.63482195,0.08881056,-0.122031674,0.15092729
24.782608584568965,35.06521774078783,85.492004,4838399.727058411,72.2759,9.599821e-07,1.1096499e-06,-0.13643786,1.0676644,0.5379142,-0.012930542,-0.0065629557,0.48967788,-0.023508955,0.078842945,0.0644575,0.10183801
24.24275355543479,35.275361916886446,83.709785,14083199.577713013,72.23158,1.5673785e-06,-2.5059608e-05,-0.5397733,0.96531534,0.26591954,0.052862953,-0.12791812,0.28851008,0.57235044,0.16618522,0.029138133,0.16872035
24.62318819070881,35.09782625650204,81.14894,3023999.9665260315,71.688705,-0.0001622556,-0.00016383111,0.073865235,0.24257335,-0.11978638,0.28079095,-0.10798258,-0.024283681,0.31980497,0.17150116,-0.039970875,0.17609747
24.40217392316393,35.07246365433351,77.73675,5875199.981975555,72.543755,-0.0037049488,0.0032389243,0.15966555,-0.3959455,0.5043193,0.32637113,-0.035382107,-0.19864847,-0.02782115,-0.13636982,0.022128386,0.13815352
24.15942034471344,35.02536261613985,84.04098,2764800.03991127,72.79123,2.403435e-05,3.0299023e-05,0.022305062,-0.3669602,0.04472438,-0.12882489,-0.27583468,-0.35511208,-0.1327739,-0.14383206,0.012430526,0.1443682
24.731883987437246,34.999999998854186,80.17734,11491199.7631073,71.76717,0.00040338395,0.00042767482,-0.3070819,-0.26254973,0.37179923,-0.13033575,-0.28402874,0.11719392,0.12964147,-0.056007728,0.09140211,0.10719707
24.659420157792983,35.13768139626715,82.9603,3887999.996137619,71.92762,-2.1262784e-05,-2.8811286e-05,-0.20809361,0.053521097,0.20081386,-0.05190193,-0.4688169,0.10154183,0.25036818,0.08975051,0.10397478,0.13735323
24.268116089179838,35.07971042955572,81.07262,17020800.39138794,72.52991,-0.000101072226,0.00032890413,-0.055443622,-0.51332515,0.57356715,0.47969857,-0.29827622,0.12946916,-0.17011917,-0.0675417,0.108726546,0.12799743
24.141304256647267,35.05072417522627,80.839714,1209599.9317646027,72.5668,0.00038716802,0.00038708578,0.37100726,0.38437355,0.70330983,-0.23839426,0.09776501,-0.21850803,0.18988496,0.09223619,0.18829915,0.20967615
24.278985574781007,35.18478260074926,85.36457,16156800.087547302,71.88032,4.0179893e-06,3.4499847e-06,-0.4198732,0.4523258,-0.41269752,-0.08352166,0.114308596,0.3994843,0.33754957,0.11619404,-0.086221285,0.14468989
24.60144921950647,34.9456523441682,85.40489,13824000.4737854,71.97934,-2.4902488e-07,-3.4029122e-06,-0.21059728,-0.2787771,0.15290123,-0.3213482,-0.016306885,0.021700062,0.3357963,-0.15443704,0.1019307,0.18504234
24.06159400092239,35.235507653915,77.223785,4752000.025749207,72.81617,0.017247984,0.011778688,0.3209674,1.9491605,1.2713866,-0.015917309,-0.19749886,0.16021459,-0.48516586,0.13955285,0.10269885,0.17326872
24.52536253285706,35.05797113185407,79.99595,5270399.878978729,71.71201,-0.00043523576,0.0002576573,0.38328177,-0.6641216,0.100513294,0.26307374,-0.7191241,-0.40393153,0.13869336,-0.11971372,0.016708173,0.12087406
