x,y,u_pred,v_pred,Z0,t
0.18181796,0.5642855,0.009446855,-0.015027057,0.023077821,0.4225352
0.59504145,0.40000048,-0.029610964,-0.0059457663,-0.027135665,0.23943663
0.57024807,0.1785729,0.012316177,0.009409941,-0.056273915,0.037558686
0.6239668,0.4357152,0.0025368538,-0.034026667,0.05611352,0.9389671
0.8264462,0.5928571,-0.020450566,0.00081544276,-0.005071721,0.18309858
0.42148742,0.47857162,0.0154861,-0.04778603,0.042003606,0.92488265
0.55785125,0.37857157,-0.0006239731,-0.03043466,-0.01938625,0.9859155
1.0,0.514286,0.06489678,-0.0059766695,0.08547548,0.86384976
0.4586778,0.257143,0.00911543,-0.020694554,-0.009069974,0.5070422
0.71074355,0.40000048,0.026321432,-0.020453794,-0.015782358,0.8403756
0.9090907,0.34999993,0.020172797,-0.0023841541,-0.022801854,0.6103286
0.07437987,0.38571465,-0.018436594,-0.021313384,0.00039759628,0.48356807
0.76859474,0.44285792,0.021387817,-0.023062333,0.009062182,0.5633803
0.5289253,0.4928571,-0.005628166,0.010436023,0.036855284,0.4460094
0.30991727,0.3285714,0.02045856,-0.020164344,0.029848801,0.5539906
0.4917356,0.4142849,-0.025259411,-0.0024986444,0.004542939,0.31455398
0.64876026,0.3428572,0.006348508,-0.019291513,0.014005054,0.97183096
0.681818,0.1785722,-0.017033756,0.010238674,-0.05393828,0.19248827
0.7479336,0.55714345,0.029910894,-0.018361088,-0.009387174,0.6150235
0.3057852,0.450001,-0.034534164,-0.0009164689,0.006185361,0.2112676
0.16942136,0.17142911,-0.00021056738,0.0027256105,0.019437255,0.028169014
0.46280977,0.5571431,-0.031151453,-0.006296931,-0.010840649,0.24413146
0.41735524,0.4928571,-0.023819104,-0.00968788,-0.008252347,0.3051643
0.5289253,0.4928571,0.01603669,-0.02185928,0.020668443,0.9389671
0.6115701,0.57142824,-0.0007133465,0.011497962,-0.006119572,0.45539907
0.47933862,0.60714364,0.0064255237,-0.033531222,0.035099402,0.9953052
0.22727267,0.6357146,0.027197156,-0.015423594,0.040919837,0.52582157
0.3057852,0.450001,0.020354535,-0.03547436,0.026588215,0.943662
0.07437987,0.38571465,-0.009436166,-0.019738642,0.008359392,0.089201875
0.47933862,0.60714364,0.0060547674,-0.033314716,0.035756413,1.0
0.590909,0.6428577,0.020174112,-0.013060374,-0.0085882405,0.6103286
0.41735524,0.4928571,0.02029026,-0.019898837,0.021139527,0.79812205
0.42148763,0.0,-0.021899767,0.013224188,0.0046201306,0.14553991
0.4586777,0.4357152,0.019819554,-0.019559668,0.015278807,0.68075114
0.57024807,0.1785729,0.015064157,-0.036848802,-0.0014274084,0.82159626
0.33057818,0.5428566,0.012203763,-0.018971806,0.039412595,0.78403753
0.4586778,0.257143,0.009342954,-0.0410219,-0.003345007,0.8262911
0.16942136,0.17142911,0.023266163,-0.016737528,0.025827972,0.6197183
0.19123036,0.4956354,0.011715828,-0.018330533,0.059839003,0.57746476
